Record Length,Analog:100000
Sample Interval,2.000000E-07
Vertical Units,V,
Vertical Scale,+2.000000E-03
Vertical Offset,+0.000000E+00
Horizontal Units,s
Horizontal Scale,+2.000000E-03
Model,SDS814X HD
Serial Number,SDS08A0Q809397
Software Version,3.8.12.1.1.3.8
Source,CH1
Second,Value
-9.8680000000E-03,-6.000000E-03
-9.8678000000E-03,-6.625000E-03
-9.8676000000E-03,-6.175000E-03
-9.8674000000E-03,-6.375000E-03
-9.8672000000E-03,-6.616667E-03
-9.8670000000E-03,-6.295833E-03
-9.8668000000E-03,-6.608333E-03
-9.8666000000E-03,-6.354167E-03
-9.8664000000E-03,-6.395834E-03
-9.8662000000E-03,-6.241667E-03
-9.8660000000E-03,-6.212500E-03
-9.8658000000E-03,-6.637500E-03
-9.8656000000E-03,-6.354167E-03
-9.8654000000E-03,-6.287500E-03
-9.8652000000E-03,-6.179167E-03
-9.8650000000E-03,-6.141667E-03
-9.8648000000E-03,-6.629167E-03
-9.8646000000E-03,-6.391667E-03
-9.8644000000E-03,-6.575000E-03
-9.8642000000E-03,-6.937500E-03
-9.8640000000E-03,-6.345833E-03
-9.8638000000E-03,-6.670834E-03
-9.8636000000E-03,-6.479167E-03
-9.8634000000E-03,-6.233334E-03
-9.8632000000E-03,-6.325000E-03
-9.8630000000E-03,-6.383333E-03
-9.8628000000E-03,-6.170833E-03
-9.8626000000E-03,-6.229167E-03
-9.8624000000E-03,-6.154167E-03
-9.8622000000E-03,-6.454167E-03
-9.8620000000E-03,-6.008334E-03
-9.8618000000E-03,-6.220833E-03
-9.8616000000E-03,-6.608333E-03
-9.8614000000E-03,-6.525000E-03
-9.8612000000E-03,-6.804167E-03
-9.8610000000E-03,-6.641667E-03
-9.8608000000E-03,-6.795833E-03
-9.8606000000E-03,-6.458333E-03
-9.8604000000E-03,-6.391667E-03
-9.8602000000E-03,-6.308333E-03
-9.8600000000E-03,-5.883333E-03
-9.8598000000E-03,-6.291667E-03
-9.8596000000E-03,-6.195833E-03
-9.8594000000E-03,-6.045833E-03
-9.8592000000E-03,-6.025000E-03
-9.8590000000E-03,-6.141667E-03
-9.8588000000E-03,-6.683333E-03
-9.8586000000E-03,-6.637500E-03
-9.8584000000E-03,-6.808334E-03
-9.8582000000E-03,-7.054167E-03
-9.8580000000E-03,-6.537500E-03
-9.8578000000E-03,-6.495833E-03
-9.8576000000E-03,-6.362500E-03
-9.8574000000E-03,-6.004167E-03
-9.8572000000E-03,-6.454167E-03
-9.8570000000E-03,-6.025000E-03
-9.8568000000E-03,-6.254167E-03
-9.8566000000E-03,-6.166667E-03
-9.8564000000E-03,-6.337500E-03
-9.8562000000E-03,-6.420834E-03
-9.8560000000E-03,-6.254167E-03
-9.8558000000E-03,-6.708333E-03
-9.8556000000E-03,-6.887500E-03
-9.8554000000E-03,-6.725000E-03
-9.8552000000E-03,-6.804167E-03
-9.8550000000E-03,-6.591667E-03
-9.8548000000E-03,-6.833334E-03
-9.8546000000E-03,-6.400000E-03
-9.8544000000E-03,-6.504167E-03
-9.8542000000E-03,-6.258334E-03
-9.8540000000E-03,-5.783333E-03
-9.8538000000E-03,-6.566667E-03
-9.8536000000E-03,-6.591667E-03
-9.8534000000E-03,-6.470833E-03
-9.8532000000E-03,-6.483333E-03
-9.8530000000E-03,-6.250000E-03
-9.8528000000E-03,-6.820833E-03
-9.8526000000E-03,-6.854167E-03
-9.8524000000E-03,-6.645834E-03
-9.8522000000E-03,-6.670834E-03
-9.8520000000E-03,-6.350000E-03
-9.8518000000E-03,-6.529167E-03
-9.8516000000E-03,-6.729167E-03
-9.8514000000E-03,-6.533334E-03
-9.8512000000E-03,-6.625000E-03
-9.8510000000E-03,-6.220833E-03
-9.8508000000E-03,-6.566667E-03
-9.8506000000E-03,-6.454167E-03
-9.8504000000E-03,-7.654167E-03
-9.8502000000E-03,-6.683333E-03
-9.8500000000E-03,-6.175000E-03
-9.8498000000E-03,-6.791667E-03
-9.8496000000E-03,-6.829167E-03
-9.8494000000E-03,-6.816667E-03
-9.8492000000E-03,-6.779167E-03
-9.8490000000E-03,-6.737500E-03
-9.8488000000E-03,-6.762500E-03
-9.8486000000E-03,-6.837500E-03
-9.8484000000E-03,-6.637500E-03
-9.8482000000E-03,-6.354167E-03
-9.8480000000E-03,-6.645834E-03
-9.8478000000E-03,-6.637500E-03
-9.8476000000E-03,-6.400000E-03
-9.8474000000E-03,-6.141667E-03
-9.8472000000E-03,-6.779167E-03
-9.8470000000E-03,-6.550000E-03
-9.8468000000E-03,-6.554167E-03
-9.8466000000E-03,-6.366667E-03
-9.8464000000E-03,-6.512500E-03
-9.8462000000E-03,-7.079167E-03
-9.8460000000E-03,-6.491667E-03
-9.8458000000E-03,-6.950000E-03
-9.8456000000E-03,-6.808334E-03
-9.8454000000E-03,-6.337500E-03
-9.8452000000E-03,-6.362500E-03
-9.8450000000E-03,-6.362500E-03
-9.8448000000E-03,-6.491667E-03
-9.8446000000E-03,-6.570833E-03
-9.8444000000E-03,-6.537500E-03
-9.8442000000E-03,-6.704167E-03
-9.8440000000E-03,-6.937500E-03
-9.8438000000E-03,-6.958333E-03
-9.8436000000E-03,-6.729167E-03
-9.8434000000E-03,-6.683333E-03
-9.8432000000E-03,-6.825000E-03
-9.8430000000E-03,-6.558334E-03
-9.8428000000E-03,-6.845833E-03
-9.8426000000E-03,-6.104167E-03
-9.8424000000E-03,-6.770833E-03
-9.8422000000E-03,-6.116667E-03
-9.8420000000E-03,-6.070833E-03
-9.8418000000E-03,-6.508334E-03
-9.8416000000E-03,-6.754167E-03
-9.8414000000E-03,-6.583333E-03
-9.8412000000E-03,-7.100000E-03
-9.8410000000E-03,-6.645834E-03
-9.8408000000E-03,-6.412500E-03
-9.8406000000E-03,-6.854167E-03
-9.8404000000E-03,-6.416667E-03
-9.8402000000E-03,-6.854167E-03
-9.8400000000E-03,-6.291667E-03
-9.8398000000E-03,-6.841667E-03
-9.8396000000E-03,-6.704167E-03
-9.8394000000E-03,-6.512500E-03
-9.8392000000E-03,-6.850000E-03
-9.8390000000E-03,-6.741667E-03
-9.8388000000E-03,-6.875000E-03
-9.8386000000E-03,-6.950000E-03
-9.8384000000E-03,-6.833334E-03
-9.8382000000E-03,-6.762500E-03
-9.8380000000E-03,-6.725000E-03
-9.8378000000E-03,-6.954167E-03
-9.8376000000E-03,-6.929167E-03
-9.8374000000E-03,-6.362500E-03
-9.8372000000E-03,-6.883333E-03
-9.8370000000E-03,-6.629167E-03
-9.8368000000E-03,-6.991667E-03
-9.8366000000E-03,-6.295833E-03
-9.8364000000E-03,-6.629167E-03
-9.8362000000E-03,-6.691667E-03
-9.8360000000E-03,-6.512500E-03
-9.8358000000E-03,-6.929167E-03
-9.8356000000E-03,-6.533334E-03
-9.8354000000E-03,-6.612500E-03
-9.8352000000E-03,-7.433333E-03
-9.8350000000E-03,-7.204167E-03
-9.8348000000E-03,-6.633333E-03
-9.8346000000E-03,-6.966667E-03
-9.8344000000E-03,-6.820833E-03
-9.8342000000E-03,-6.820833E-03
-9.8340000000E-03,-6.779167E-03
-9.8338000000E-03,-6.766667E-03
-9.8336000000E-03,-6.787500E-03
-9.8334000000E-03,-6.362500E-03
-9.8332000000E-03,-6.654167E-03
-9.8330000000E-03,-6.325000E-03
-9.8328000000E-03,-6.850000E-03
-9.8326000000E-03,-6.733333E-03
-9.8324000000E-03,-6.933333E-03
-9.8322000000E-03,-7.016667E-03
-9.8320000000E-03,-6.758333E-03
-9.8318000000E-03,-7.066667E-03
-9.8316000000E-03,-6.891667E-03
-9.8314000000E-03,-6.983333E-03
-9.8312000000E-03,-6.808334E-03
-9.8310000000E-03,-6.741667E-03
-9.8308000000E-03,-6.904167E-03
-9.8306000000E-03,-6.800000E-03
-9.8304000000E-03,-6.820833E-03
-9.8302000000E-03,-7.000000E-03
-9.8300000000E-03,-6.216667E-03
-9.8298000000E-03,-6.795833E-03
-9.8296000000E-03,-6.933333E-03
-9.8294000000E-03,-6.575000E-03
-9.8292000000E-03,-7.429167E-03
-9.8290000000E-03,-6.850000E-03
-9.8288000000E-03,-7.158333E-03
-9.8286000000E-03,-7.012500E-03
-9.8284000000E-03,-6.829167E-03
-9.8282000000E-03,-6.904167E-03
-9.8280000000E-03,-6.612500E-03
-9.8278000000E-03,-6.833334E-03
-9.8276000000E-03,-6.858333E-03
-9.8274000000E-03,-6.491667E-03
-9.8272000000E-03,-6.779167E-03
-9.8270000000E-03,-6.725000E-03
-9.8268000000E-03,-6.950000E-03
-9.8266000000E-03,-7.033333E-03
-9.8264000000E-03,-6.941667E-03
-9.8262000000E-03,-7.154167E-03
-9.8260000000E-03,-7.008333E-03
-9.8258000000E-03,-7.379167E-03
-9.8256000000E-03,-6.808334E-03
-9.8254000000E-03,-6.858333E-03
-9.8252000000E-03,-7.045833E-03
-9.8250000000E-03,-6.591667E-03
-9.8248000000E-03,-6.750000E-03
-9.8246000000E-03,-6.595833E-03
-9.8244000000E-03,-6.629167E-03
-9.8242000000E-03,-6.995833E-03
-9.8240000000E-03,-6.950000E-03
-9.8238000000E-03,-6.883333E-03
-9.8236000000E-03,-6.579167E-03
-9.8234000000E-03,-6.587500E-03
-9.8232000000E-03,-7.366667E-03
-9.8230000000E-03,-7.029167E-03
-9.8228000000E-03,-7.304167E-03
-9.8226000000E-03,-7.450000E-03
-9.8224000000E-03,-7.037500E-03
-9.8222000000E-03,-7.137500E-03
-9.8220000000E-03,-6.733333E-03
-9.8218000000E-03,-7.062500E-03
-9.8216000000E-03,-6.891667E-03
-9.8214000000E-03,-6.804167E-03
-9.8212000000E-03,-6.845833E-03
-9.8210000000E-03,-6.820833E-03
-9.8208000000E-03,-7.116667E-03
-9.8206000000E-03,-7.162500E-03
-9.8204000000E-03,-7.141667E-03
-9.8202000000E-03,-7.170833E-03
-9.8200000000E-03,-7.270833E-03
-9.8198000000E-03,-7.275000E-03
-9.8196000000E-03,-7.041667E-03
-9.8194000000E-03,-6.783334E-03
-9.8192000000E-03,-7.150000E-03
-9.8190000000E-03,-6.629167E-03
-9.8188000000E-03,-7.150000E-03
-9.8186000000E-03,-6.725000E-03
-9.8184000000E-03,-6.987500E-03
-9.8182000000E-03,-7.095833E-03
-9.8180000000E-03,-6.291667E-03
-9.8178000000E-03,-7.004167E-03
-9.8176000000E-03,-7.345833E-03
-9.8174000000E-03,-7.329167E-03
-9.8172000000E-03,-6.958333E-03
-9.8170000000E-03,-7.212500E-03
-9.8168000000E-03,-7.270833E-03
-9.8166000000E-03,-7.291667E-03
-9.8164000000E-03,-6.958333E-03
-9.8162000000E-03,-7.179167E-03
-9.8160000000E-03,-6.925000E-03
-9.8158000000E-03,-6.908333E-03
-9.8156000000E-03,-6.866667E-03
-9.8154000000E-03,-6.900000E-03
-9.8152000000E-03,-7.095833E-03
-9.8150000000E-03,-6.679167E-03
-9.8148000000E-03,-7.225000E-03
-9.8146000000E-03,-7.204167E-03
-9.8144000000E-03,-7.383334E-03
-9.8142000000E-03,-6.800000E-03
-9.8140000000E-03,-6.920834E-03
-9.8138000000E-03,-7.583334E-03
-9.8136000000E-03,-7.112500E-03
-9.8134000000E-03,-6.945834E-03
-9.8132000000E-03,-7.095833E-03
-9.8130000000E-03,-6.854167E-03
-9.8128000000E-03,-6.787500E-03
-9.8126000000E-03,-6.854167E-03
-9.8124000000E-03,-6.562500E-03
-9.8122000000E-03,-7.058334E-03
-9.8120000000E-03,-6.879167E-03
-9.8118000000E-03,-7.566667E-03
-9.8116000000E-03,-7.004167E-03
-9.8114000000E-03,-7.237500E-03
-9.8112000000E-03,-7.262500E-03
-9.8110000000E-03,-7.233333E-03
-9.8108000000E-03,-7.645833E-03
-9.8106000000E-03,-7.379167E-03
-9.8104000000E-03,-7.112500E-03
-9.8102000000E-03,-6.970834E-03
-9.8100000000E-03,-6.870833E-03
-9.8098000000E-03,-7.191667E-03
-9.8096000000E-03,-7.225000E-03
-9.8094000000E-03,-7.191667E-03
-9.8092000000E-03,-7.204167E-03
-9.8090000000E-03,-6.904167E-03
-9.8088000000E-03,-7.429167E-03
-9.8086000000E-03,-7.212500E-03
-9.8084000000E-03,-7.041667E-03
-9.8082000000E-03,-7.479167E-03
-9.8080000000E-03,-6.829167E-03
-9.8078000000E-03,-7.320833E-03
-9.8076000000E-03,-7.083334E-03
-9.8074000000E-03,-7.266667E-03
-9.8072000000E-03,-7.337500E-03
-9.8070000000E-03,-7.166667E-03
-9.8068000000E-03,-7.229167E-03
-9.8066000000E-03,-7.187500E-03
-9.8064000000E-03,-7.216667E-03
-9.8062000000E-03,-7.050000E-03
-9.8060000000E-03,-6.666667E-03
-9.8058000000E-03,-7.075000E-03
-9.8056000000E-03,-7.541667E-03
-9.8054000000E-03,-7.095833E-03
-9.8052000000E-03,-7.616667E-03
-9.8050000000E-03,-6.995833E-03
-9.8048000000E-03,-7.237500E-03
-9.8046000000E-03,-7.329167E-03
-9.8044000000E-03,-7.295833E-03
-9.8042000000E-03,-7.300000E-03
-9.8040000000E-03,-7.070833E-03
-9.8038000000E-03,-7.345833E-03
-9.8036000000E-03,-7.216667E-03
-9.8034000000E-03,-7.283333E-03
-9.8032000000E-03,-7.395833E-03
-9.8030000000E-03,-7.254167E-03
-9.8028000000E-03,-7.479167E-03
-9.8026000000E-03,-7.175000E-03
-9.8024000000E-03,-7.533333E-03
-9.8022000000E-03,-7.750000E-03
-9.8020000000E-03,-7.104167E-03
-9.8018000000E-03,-7.412500E-03
-9.8016000000E-03,-7.333334E-03
-9.8014000000E-03,-7.245834E-03
-9.8012000000E-03,-7.633334E-03
-9.8010000000E-03,-7.183333E-03
-9.8008000000E-03,-7.541667E-03
-9.8006000000E-03,-7.283333E-03
-9.8004000000E-03,-7.025000E-03
-9.8002000000E-03,-7.420833E-03
-9.8000000000E-03,-7.004167E-03
-9.7998000000E-03,-7.479167E-03
-9.7996000000E-03,-7.512500E-03
-9.7994000000E-03,-7.350000E-03
-9.7992000000E-03,-7.558333E-03
-9.7990000000E-03,-7.333334E-03
-9.7988000000E-03,-7.466667E-03
-9.7986000000E-03,-7.375000E-03
-9.7984000000E-03,-7.283333E-03
-9.7982000000E-03,-7.270833E-03
-9.7980000000E-03,-7.250000E-03
-9.7978000000E-03,-7.462500E-03
-9.7976000000E-03,-7.487500E-03
-9.7974000000E-03,-7.187500E-03
-9.7972000000E-03,-7.550000E-03
-9.7970000000E-03,-7.183333E-03
-9.7968000000E-03,-7.691667E-03
-9.7966000000E-03,-7.320833E-03
-9.7964000000E-03,-7.441667E-03
-9.7962000000E-03,-7.250000E-03
-9.7960000000E-03,-7.600000E-03
-9.7958000000E-03,-7.541667E-03
-9.7956000000E-03,-7.325000E-03
-9.7954000000E-03,-7.416667E-03
-9.7952000000E-03,-7.658334E-03
-9.7950000000E-03,-7.287500E-03
-9.7948000000E-03,-7.391667E-03
-9.7946000000E-03,-7.504167E-03
-9.7944000000E-03,-7.233333E-03
-9.7942000000E-03,-7.329167E-03
-9.7940000000E-03,-6.833334E-03
-9.7938000000E-03,-7.412500E-03
-9.7936000000E-03,-7.729167E-03
-9.7934000000E-03,-7.425000E-03
-9.7932000000E-03,-7.791667E-03
-9.7930000000E-03,-7.433333E-03
-9.7928000000E-03,-7.587500E-03
-9.7926000000E-03,-7.283333E-03
-9.7924000000E-03,-7.241667E-03
-9.7922000000E-03,-7.291667E-03
-9.7920000000E-03,-7.195834E-03
-9.7918000000E-03,-7.416667E-03
-9.7916000000E-03,-7.291667E-03
-9.7914000000E-03,-7.266667E-03
-9.7912000000E-03,-7.416667E-03
-9.7910000000E-03,-7.333334E-03
-9.7908000000E-03,-7.675000E-03
-9.7906000000E-03,-7.712500E-03
-9.7904000000E-03,-7.725000E-03
-9.7902000000E-03,-8.179166E-03
-9.7900000000E-03,-7.395833E-03
-9.7898000000E-03,-7.545833E-03
-9.7896000000E-03,-7.558333E-03
-9.7894000000E-03,-7.316667E-03
-9.7892000000E-03,-7.166667E-03
-9.7890000000E-03,-6.779167E-03
-9.7888000000E-03,-7.254167E-03
-9.7886000000E-03,-7.275000E-03
-9.7884000000E-03,-7.470834E-03
-9.7882000000E-03,-7.383334E-03
-9.7880000000E-03,-7.466667E-03
-9.7878000000E-03,-7.695833E-03
-9.7876000000E-03,-7.725000E-03
-9.7874000000E-03,-7.425000E-03
-9.7872000000E-03,-7.554167E-03
-9.7870000000E-03,-7.437500E-03
-9.7868000000E-03,-7.620833E-03
-9.7866000000E-03,-7.754167E-03
-9.7864000000E-03,-7.391667E-03
-9.7862000000E-03,-7.358334E-03
-9.7860000000E-03,-7.183333E-03
-9.7858000000E-03,-7.587500E-03
-9.7856000000E-03,-7.341667E-03
-9.7854000000E-03,-7.687500E-03
-9.7852000000E-03,-7.620833E-03
-9.7850000000E-03,-7.429167E-03
-9.7848000000E-03,-7.750000E-03
-9.7846000000E-03,-7.508333E-03
-9.7844000000E-03,-7.562500E-03
-9.7842000000E-03,-7.570833E-03
-9.7840000000E-03,-7.616667E-03
-9.7838000000E-03,-7.550000E-03
-9.7836000000E-03,-7.587500E-03
-9.7834000000E-03,-7.500000E-03
-9.7832000000E-03,-7.554167E-03
-9.7830000000E-03,-7.162500E-03
-9.7828000000E-03,-7.637500E-03
-9.7826000000E-03,-7.570833E-03
-9.7824000000E-03,-7.233333E-03
-9.7822000000E-03,-7.437500E-03
-9.7820000000E-03,-7.358334E-03
-9.7818000000E-03,-7.875000E-03
-9.7816000000E-03,-7.745834E-03
-9.7814000000E-03,-7.841667E-03
-9.7812000000E-03,-7.775000E-03
-9.7810000000E-03,-7.454167E-03
-9.7808000000E-03,-7.612500E-03
-9.7806000000E-03,-7.758333E-03
-9.7804000000E-03,-7.645833E-03
-9.7802000000E-03,-7.495834E-03
-9.7800000000E-03,-7.220834E-03
-9.7798000000E-03,-7.291667E-03
-9.7796000000E-03,-7.675000E-03
-9.7794000000E-03,-7.408333E-03
-9.7792000000E-03,-8.025000E-03
-9.7790000000E-03,-7.558333E-03
-9.7788000000E-03,-8.070833E-03
-9.7786000000E-03,-7.991667E-03
-9.7784000000E-03,-8.191667E-03
-9.7782000000E-03,-8.004167E-03
-9.7780000000E-03,-7.341667E-03
-9.7778000000E-03,-7.370833E-03
-9.7776000000E-03,-7.283333E-03
-9.7774000000E-03,-7.258333E-03
-9.7772000000E-03,-7.487500E-03
-9.7770000000E-03,-7.345833E-03
-9.7768000000E-03,-7.345833E-03
-9.7766000000E-03,-7.687500E-03
-9.7764000000E-03,-7.391667E-03
-9.7762000000E-03,-7.808333E-03
-9.7760000000E-03,-7.520834E-03
-9.7758000000E-03,-7.895834E-03
-9.7756000000E-03,-7.941667E-03
-9.7754000000E-03,-7.741667E-03
-9.7752000000E-03,-8.016666E-03
-9.7750000000E-03,-7.662500E-03
-9.7748000000E-03,-7.808333E-03
-9.7746000000E-03,-7.475000E-03
-9.7744000000E-03,-7.400000E-03
-9.7742000000E-03,-7.350000E-03
-9.7740000000E-03,-7.370833E-03
-9.7738000000E-03,-7.783333E-03
-9.7736000000E-03,-7.604167E-03
-9.7734000000E-03,-7.529167E-03
-9.7732000000E-03,-7.712500E-03
-9.7730000000E-03,-7.704167E-03
-9.7728000000E-03,-7.075000E-03
-9.7726000000E-03,-7.770834E-03
-9.7724000000E-03,-7.745834E-03
-9.7722000000E-03,-8.095833E-03
-9.7720000000E-03,-7.450000E-03
-9.7718000000E-03,-7.625000E-03
-9.7716000000E-03,-7.729167E-03
-9.7714000000E-03,-7.450000E-03
-9.7712000000E-03,-7.704167E-03
-9.7710000000E-03,-7.533333E-03
-9.7708000000E-03,-7.562500E-03
-9.7706000000E-03,-7.545833E-03
-9.7704000000E-03,-7.620833E-03
-9.7702000000E-03,-7.791667E-03
-9.7700000000E-03,-7.729167E-03
-9.7698000000E-03,-7.937500E-03
-9.7696000000E-03,-7.983333E-03
-9.7694000000E-03,-7.858333E-03
-9.7692000000E-03,-7.820833E-03
-9.7690000000E-03,-7.691667E-03
-9.7688000000E-03,-7.779167E-03
-9.7686000000E-03,-7.895834E-03
-9.7684000000E-03,-7.616667E-03
-9.7682000000E-03,-7.750000E-03
-9.7680000000E-03,-7.554167E-03
-9.7678000000E-03,-7.820833E-03
-9.7676000000E-03,-7.575000E-03
-9.7674000000E-03,-7.387500E-03
-9.7672000000E-03,-7.995834E-03
-9.7670000000E-03,-7.708333E-03
-9.7668000000E-03,-8.304167E-03
-9.7666000000E-03,-7.645833E-03
-9.7664000000E-03,-7.625000E-03
-9.7662000000E-03,-7.916667E-03
-9.7660000000E-03,-7.758333E-03
-9.7658000000E-03,-7.608334E-03
-9.7656000000E-03,-7.783333E-03
-9.7654000000E-03,-7.541667E-03
-9.7652000000E-03,-7.750000E-03
-9.7650000000E-03,-7.395833E-03
-9.7648000000E-03,-7.754167E-03
-9.7646000000E-03,-7.950000E-03
-9.7644000000E-03,-7.637500E-03
-9.7642000000E-03,-8.091667E-03
-9.7640000000E-03,-7.987500E-03
-9.7638000000E-03,-8.162500E-03
-9.7636000000E-03,-8.000000E-03
-9.7634000000E-03,-7.933334E-03
-9.7632000000E-03,-7.858333E-03
-9.7630000000E-03,-7.654167E-03
-9.7628000000E-03,-7.479167E-03
-9.7626000000E-03,-7.591667E-03
-9.7624000000E-03,-7.816667E-03
-9.7622000000E-03,-7.608334E-03
-9.7620000000E-03,-7.566667E-03
-9.7618000000E-03,-7.870833E-03
-9.7616000000E-03,-8.016666E-03
-9.7614000000E-03,-7.608334E-03
-9.7612000000E-03,-7.925000E-03
-9.7610000000E-03,-7.750000E-03
-9.7608000000E-03,-8.320834E-03
-9.7606000000E-03,-8.145833E-03
-9.7604000000E-03,-7.825000E-03
-9.7602000000E-03,-8.200000E-03
-9.7600000000E-03,-7.583334E-03
-9.7598000000E-03,-8.054167E-03
-9.7596000000E-03,-7.387500E-03
-9.7594000000E-03,-7.870833E-03
-9.7592000000E-03,-7.887500E-03
-9.7590000000E-03,-7.625000E-03
-9.7588000000E-03,-7.483333E-03
-9.7586000000E-03,-8.016666E-03
-9.7584000000E-03,-8.120833E-03
-9.7582000000E-03,-8.045834E-03
-9.7580000000E-03,-8.045834E-03
-9.7578000000E-03,-8.345833E-03
-9.7576000000E-03,-8.087500E-03
-9.7574000000E-03,-7.516667E-03
-9.7572000000E-03,-7.870833E-03
-9.7570000000E-03,-7.566667E-03
-9.7568000000E-03,-7.804167E-03
-9.7566000000E-03,-7.737500E-03
-9.7564000000E-03,-7.712500E-03
-9.7562000000E-03,-7.870833E-03
-9.7560000000E-03,-7.800000E-03
-9.7558000000E-03,-7.883334E-03
-9.7556000000E-03,-7.829167E-03
-9.7554000000E-03,-7.933334E-03
-9.7552000000E-03,-8.162500E-03
-9.7550000000E-03,-8.270834E-03
-9.7548000000E-03,-8.354167E-03
-9.7546000000E-03,-8.195833E-03
-9.7544000000E-03,-7.391667E-03
-9.7542000000E-03,-7.929167E-03
-9.7540000000E-03,-7.654167E-03
-9.7538000000E-03,-7.820833E-03
-9.7536000000E-03,-7.837500E-03
-9.7534000000E-03,-7.458333E-03
-9.7532000000E-03,-7.891667E-03
-9.7530000000E-03,-7.958333E-03
-9.7528000000E-03,-8.225000E-03
-9.7526000000E-03,-8.000000E-03
-9.7524000000E-03,-8.229167E-03
-9.7522000000E-03,-8.212500E-03
-9.7520000000E-03,-8.133333E-03
-9.7518000000E-03,-8.162500E-03
-9.7516000000E-03,-8.104167E-03
-9.7514000000E-03,-7.879167E-03
-9.7512000000E-03,-8.037500E-03
-9.7510000000E-03,-7.645833E-03
-9.7508000000E-03,-7.737500E-03
-9.7506000000E-03,-7.829167E-03
-9.7504000000E-03,-7.587500E-03
-9.7502000000E-03,-8.070833E-03
-9.7500000000E-03,-7.875000E-03
-9.7498000000E-03,-8.187500E-03
-9.7496000000E-03,-8.520833E-03
-9.7494000000E-03,-7.987500E-03
-9.7492000000E-03,-8.291666E-03
-9.7490000000E-03,-7.920833E-03
-9.7488000000E-03,-7.916667E-03
-9.7486000000E-03,-8.408333E-03
-9.7484000000E-03,-8.095833E-03
-9.7482000000E-03,-7.845833E-03
-9.7480000000E-03,-7.920833E-03
-9.7478000000E-03,-7.962500E-03
-9.7476000000E-03,-7.891667E-03
-9.7474000000E-03,-7.629167E-03
-9.7472000000E-03,-8.025000E-03
-9.7470000000E-03,-7.837500E-03
-9.7468000000E-03,-8.329167E-03
-9.7466000000E-03,-8.287500E-03
-9.7464000000E-03,-8.125000E-03
-9.7462000000E-03,-8.275000E-03
-9.7460000000E-03,-8.058334E-03
-9.7458000000E-03,-8.404166E-03
-9.7456000000E-03,-8.250000E-03
-9.7454000000E-03,-7.900001E-03
-9.7452000000E-03,-7.854166E-03
-9.7450000000E-03,-7.729167E-03
-9.7448000000E-03,-7.958333E-03
-9.7446000000E-03,-7.970833E-03
-9.7444000000E-03,-7.900001E-03
-9.7442000000E-03,-8.137500E-03
-9.7440000000E-03,-8.012500E-03
-9.7438000000E-03,-8.208334E-03
-9.7436000000E-03,-8.520833E-03
-9.7434000000E-03,-8.170834E-03
-9.7432000000E-03,-8.437500E-03
-9.7430000000E-03,-8.245833E-03
-9.7428000000E-03,-8.075000E-03
-9.7426000000E-03,-7.991667E-03
-9.7424000000E-03,-7.712500E-03
-9.7422000000E-03,-7.837500E-03
-9.7420000000E-03,-7.729167E-03
-9.7418000000E-03,-7.883334E-03
-9.7416000000E-03,-7.891667E-03
-9.7414000000E-03,-8.179166E-03
-9.7412000000E-03,-8.329167E-03
-9.7410000000E-03,-8.308333E-03
-9.7408000000E-03,-8.400000E-03
-9.7406000000E-03,-8.312500E-03
-9.7404000000E-03,-8.212500E-03
-9.7402000000E-03,-8.354167E-03
-9.7400000000E-03,-8.104167E-03
-9.7398000000E-03,-7.866667E-03
-9.7396000000E-03,-7.845833E-03
-9.7394000000E-03,-7.629167E-03
-9.7392000000E-03,-8.020833E-03
-9.7390000000E-03,-7.812500E-03
-9.7388000000E-03,-8.112500E-03
-9.7386000000E-03,-8.279167E-03
-9.7384000000E-03,-8.116667E-03
-9.7382000000E-03,-8.375000E-03
-9.7380000000E-03,-8.183333E-03
-9.7378000000E-03,-8.225000E-03
-9.7376000000E-03,-8.395833E-03
-9.7374000000E-03,-8.183333E-03
-9.7372000000E-03,-8.158334E-03
-9.7370000000E-03,-8.233333E-03
-9.7368000000E-03,-8.041667E-03
-9.7366000000E-03,-8.075000E-03
-9.7364000000E-03,-7.970833E-03
-9.7362000000E-03,-8.183333E-03
-9.7360000000E-03,-8.191667E-03
-9.7358000000E-03,-7.983333E-03
-9.7356000000E-03,-8.504167E-03
-9.7354000000E-03,-8.262500E-03
-9.7352000000E-03,-7.987500E-03
-9.7350000000E-03,-7.625000E-03
-9.7348000000E-03,-8.354167E-03
-9.7346000000E-03,-8.216667E-03
-9.7344000000E-03,-8.387500E-03
-9.7342000000E-03,-8.145833E-03
-9.7340000000E-03,-7.520834E-03
-9.7338000000E-03,-8.204167E-03
-9.7336000000E-03,-8.045834E-03
-9.7334000000E-03,-7.879167E-03
-9.7332000000E-03,-8.291666E-03
-9.7330000000E-03,-8.037500E-03
-9.7328000000E-03,-8.362500E-03
-9.7326000000E-03,-8.520833E-03
-9.7324000000E-03,-8.520833E-03
-9.7322000000E-03,-8.520833E-03
-9.7320000000E-03,-7.654167E-03
-9.7318000000E-03,-8.095833E-03
-9.7316000000E-03,-8.462500E-03
-9.7314000000E-03,-8.333334E-03
-9.7312000000E-03,-8.400000E-03
-9.7310000000E-03,-8.008334E-03
-9.7308000000E-03,-7.862500E-03
-9.7306000000E-03,-7.708333E-03
-9.7304000000E-03,-8.166667E-03
-9.7302000000E-03,-8.108334E-03
-9.7300000000E-03,-8.154167E-03
-9.7298000000E-03,-8.420833E-03
